Provider ID	Name	Address	City	State	ZIP	County	Phone	Hospital Type	Ownership	Emergency Services	Location
450674	WOMANS HOSPITAL OF TEXAS,THE	7600 FANNIN	HOUSTON	TX	77054	HARRIS	7137901234	Acute Care Hospitals	Proprietary	TRUE	7600 FANNIN HOUSTON, TX 77054 (29.692731294000453, -95.4013616849997)
450675	MEDICAL CENTER OF ARLINGTON	3301 MATLOCK ROAD	ARLINGTON	TX	76015	TARRANT	8174653241	Acute Care Hospitals	Proprietary	TRUE	3301 MATLOCK ROAD ARLINGTON, TX 76015 (32.69195089200048, -97.11475069399967)
450677	HUGULEY MEMORIAL MEDICAL CENTER	11801 SOUTH FREEWAY	BURLESON	TX	76028	JOHNSON	8175685317	Acute Care Hospitals	Voluntary non-profit - Church	TRUE	11801 SOUTH FREEWAY BURLESON, TX 76028 (32.578473493000445, -97.3195186369997)
450678	DOCTORS HOSPITAL	9440 POPPY DR	DALLAS	TX	75218	DALLAS	2143246100	Acute Care Hospitals	Proprietary	TRUE	9440 POPPY DR DALLAS, TX 75218 (32.83528380700045, -96.70554305099967)
450684	MEMORIAL HERMANN NORTHEAST	18951 MEMORIAL NORTH	HUMBLE	TX	77338	HARRIS	2815407700	Acute Care Hospitals	Government - Hospital District or Authority	TRUE	18951 MEMORIAL NORTH HUMBLE, TX 77338 (29.99488263000046, -95.27533892799966)
450686	UNIVERSITY MEDICAL CENTER	602 INDIANA AVENUE	LUBBOCK	TX	79415	LUBBOCK	8067758200	Acute Care Hospitals	Government - Hospital District or Authority	TRUE	602 INDIANA AVENUE LUBBOCK, TX 79415 (33.60700035500048, -101.88780721999967)
450688	DALLAS REGIONAL MEDICAL CENTER	1011 NORTH GALLOWAY AVENUE	MESQUITE	TX	75149	DALLAS	2143207000	Acute Care Hospitals	Proprietary	TRUE	1011 NORTH GALLOWAY AVENUE MESQUITE, TX 75149 (32.77864109000046, -96.60007123899965)
450690	UNIVERSITY OF TEXAS HEALTH SCIENCE CENTER AT TYLER	11937 US HIGHWAY 271	TYLER	TX	75708	SMITH	9038777777	Acute Care Hospitals	Government - State	TRUE	11937 US HIGHWAY 271 TYLER, TX 75708 (32.424286777000475, -95.20790163399965)
450694	EL CAMPO MEMORIAL HOSPITAL	303 SANDY CORNER RD	EL CAMPO	TX	77437	WHARTON	9795785251	Acute Care Hospitals	Voluntary non-profit - Other	TRUE	303 SANDY CORNER RD EL CAMPO, TX 77437 (29.21949896500047, -96.28969002699966)
450697	SOUTHWEST GENERAL HOSPITAL	7400 BARLITE BLVD	SAN ANTONIO	TX	78224	BEXAR	2109212000	Acute Care Hospitals	Voluntary non-profit - Private	TRUE	7400 BARLITE BLVD SAN ANTONIO, TX 78224 (29.354107931000442, -98.54647917799969)
450698	LAMB HEALTHCARE CENTER	1500 S SUNSET	LITTLEFIELD	TX	79339	LAMB	8063856411	Acute Care Hospitals	Government - Local	TRUE	1500 S SUNSET LITTLEFIELD, TX 79339 (33.91241190600044, -102.3454165069997)
450702	LONGVIEW REGIONAL MEDICAL CENTER	2901 N FOURTH ST	LONGVIEW	TX	75605	GREGG	9037581818	Acute Care Hospitals	Proprietary	TRUE	2901 N FOURTH ST LONGVIEW, TX 75605 (32.532525217000455, -94.72880244499964)
450709	CHRISTUS ST JOHN HOSPITAL	18300 ST JOHN DRIVE	NASSAU BAY	TX	77058	HARRIS	2813335503	Acute Care Hospitals	Voluntary non-profit - Private	TRUE	18300 ST JOHN DRIVE NASSAU BAY, TX 77058 (29.548858538000445, -95.0848287179997)
450711	RIO GRANDE REGIONAL HOSPITAL	101 E RIDGE RD	MCALLEN	TX	78503	HIDALGO	9566326000	Acute Care Hospitals	Proprietary	TRUE	101 E RIDGE RD MCALLEN, TX 78503 (26.18562792400047, -98.2216163659997)
450713	ST DAVID'S SOUTH AUSTIN MEDICAL CENTER	901 WEST BEN WHITE BLVD	AUSTIN	TX	78704	TRAVIS	5124487107	Acute Care Hospitals	Proprietary	TRUE	901 WEST BEN WHITE BLVD AUSTIN, TX 78704 (30.227273675000447, -97.77426023599969)
450716	CYPRESS FAIRBANKS MEDICAL CENTER	10655 STEEPLETOP DRIVE	HOUSTON	TX	77065	HARRIS	2818973100	Acute Care Hospitals	Proprietary	TRUE	10655 STEEPLETOP DRIVE HOUSTON, TX 77065 (29.926339147000476, -95.58865126699965)
450718	ROUND ROCK MEDICAL CENTER	2400 ROUND ROCK AVE	ROUND ROCK	TX	78681	WILLIAMSON	5123411000	Acute Care Hospitals	Voluntary non-profit - Other	TRUE	2400 ROUND ROCK AVE ROUND ROCK, TX 78681 (30.50899620800044, -97.71340131899967)
450723	METHODIST CHARLTON MEDICAL CENTER	3500 W WHEATLAND ROAD	DALLAS	TX	75237	DALLAS	2149477777	Acute Care Hospitals	Voluntary non-profit - Private	TRUE	3500 W WHEATLAND ROAD DALLAS, TX 75237 (32.64745265300047, -96.87646101199965)
450730	BAYLOR MEDICAL CENTER AT CARROLLTON	4343 NORTH JOSEY LANE	CARROLLTON	TX	75010	DENTON	9724921010	Acute Care Hospitals	Proprietary	TRUE	4343 NORTH JOSEY LANE CARROLLTON, TX 75010 (33.02823570200047, -96.8844682189997)
450742	LAKE POINTE MEDICAL CENTER	6800 SCENIC DR	ROWLETT	TX	75088	DALLAS	9724122273	Acute Care Hospitals	Proprietary	TRUE	6800 SCENIC DR ROWLETT, TX 75088 (32.91888991900049, -96.5094373609997)
450743	TEXAS HEALTH PRESBYTERIAN HOSPITAL DENTON	3000 N I-35	DENTON	TX	76201	DENTON	9408987000	Acute Care Hospitals	Voluntary non-profit - Private	TRUE	3000 N I-35 DENTON, TX 76201 (33.21789322200044, -97.16948166799966)
450746	KNOX COUNTY HOSPITAL	701 SE 5TH STREET	KNOX CITY	TX	79529	KNOX	9406573535	Acute Care Hospitals	Government - Hospital District or Authority	TRUE	701 SE 5TH STREET KNOX CITY, TX 79529 (33.41407598000046, -99.81160927499968)
450747	PALESTINE REGIONAL MEDICAL CENTER	2900 S LOOP 256	PALESTINE	TX	75801	ANDERSON	9037311000	Acute Care Hospitals	Proprietary	TRUE	2900 S LOOP 256 PALESTINE, TX 75801 (31.733984701000452, -95.62748085899966)
450749	EAST TEXAS MEDICAL CENTER TRINITY	317 PROSPECT DR/PO BOX 3169	TRINITY	TX	75862	TRINITY	9365943541	Acute Care Hospitals	Voluntary non-profit - Private	TRUE	317 PROSPECT DR/PO BOX 3169 TRINITY, TX 75862 (30.951781261000463, -95.37623144299965)
45074F	HOUSTON VA MEDICAL CENTER	2002 HOLCOMBE BLVD.	HOUSTON	TX	77030	HARRIS	7137947100	ACUTE CARE - VETERANS ADMINISTRATION	Government Federal	FALSE	2002 HOLCOMBE BLVD. HOUSTON, TX 77030 (29.706023059000472, -95.38992511699968)
450754	HAMILTON GENERAL HOSPITAL	400 N BROWN	HAMILTON	TX	76531	HAMILTON	2543863151	Acute Care Hospitals	Government - Hospital District or Authority	TRUE	400 N BROWN HAMILTON, TX 76531 (31.70393735200048, -98.11337391499967)
450755	COVENANT HOSPITAL LEVELLAND	1900 COLLEGE AVE	LEVELLAND	TX	79336	HOCKLEY	8068944963	Acute Care Hospitals	Voluntary non-profit - Church	TRUE	1900 COLLEGE AVE LEVELLAND, TX 79336 (33.57275108300047, -102.36779366599967)
450766	UT SOUTHWESTERN UNIVERSITY HOSPITAL-ZALE LIPSHY	5151 HARRY HINES BLVD	DALLAS	TX	75390	DALLAS	2148793758	Acute Care Hospitals	Government - State	FALSE	5151 HARRY HINES BLVD DALLAS, TX 75390 (32.81095258400046, -96.8362843969997)
450770	CENTRAL TEXAS HOSPITAL	806 N CROCKETT	CAMERON	TX	76520	MILAM	2546976591	Acute Care Hospitals	Proprietary	TRUE	806 N CROCKETT CAMERON, TX 76520 (30.856828539000446, -96.97687242699965)
450771	TEXAS HEALTH PRESBYTERIAN HOSPITAL PLANO	6200 W PARKER RD	PLANO	TX	75093	COLLIN	9729818000	Acute Care Hospitals	Voluntary non-profit - Private	FALSE	6200 W PARKER RD PLANO, TX 75093 (33.04512354400049, -96.83633855899967)
450774	TOPS SURGICAL SPECIALTY HOSPITAL	17080 RED OAK DRIVE	HOUSTON	TX	77090	HARRIS	2815392900	Acute Care Hospitals	Physician	TRUE	17080 RED OAK DRIVE HOUSTON, TX 77090 (30.01798818600048, -95.44439595399967)
450775	KINGWOOD MEDICAL CENTER	22999 US HWY 59	KINGWOOD	TX	77325	HARRIS	2813597500	Acute Care Hospitals	Proprietary	TRUE	22999 US HWY 59 KINGWOOD, TX 77325 (30.055612873000484, -95.1876486919997)
450779	TEXAS HEALTH HARRIS METHODIST HOSPITAL SOUTHWEST F	6100 HARRIS PKWY	FORT WORTH	TX	76132	TARRANT	8174335000	Acute Care Hospitals	Voluntary non-profit - Private	TRUE	6100 HARRIS PKWY FORT WORTH, TX 76132 (32.65890518200047, -97.41982756799968)
450780	METHODIST AMBULATORY SURGERY HOSPITAL NW	9150 HUEBNER RD SUITE 100	SAN ANTONIO	TX	78240	BEXAR	2105755000	Acute Care Hospitals	Proprietary	TRUE	9150 HUEBNER RD SUITE 100 SAN ANTONIO, TX 78240 (29.52768996900045, -98.59586943299968)
450788	CORPUS CHRISTI MEDICAL CENTER,THE	7101 S PADRE ISLAND DR	CORPUS CHRISTI	TX	78412	NUECES	3617611501	Acute Care Hospitals	Proprietary	TRUE	7101 S PADRE ISLAND DR CORPUS CHRISTI, TX 78412 (27.69435544300046, -97.34415261199968)
450795	ST ANTHONY'S HOSPITAL	2807 LITTLE YORK RD	HOUSTON	TX	77093	HARRIS	7136972961	Acute Care Hospitals	Proprietary	TRUE	2807 LITTLE YORK RD HOUSTON, TX 77093 (29.871078016000467, -95.34254000299967)
450796	NORTHWEST TEXAS SURGERY CENTER	3501 SONCY RD SUITE 118	AMARILLO	TX	79109	RANDALL	8063597999	Acute Care Hospitals	Proprietary	TRUE	3501 SONCY RD SUITE 118 AMARILLO, TX 79109 (35.17352998300049, -101.93812557999968)
450797	HOUSTON HOSPITAL FOR SPECIALIZED SURGERY	5445 LABRANCH STREET	HOUSTON	TX	77004	HARRIS	7135286800	Acute Care Hospitals	Proprietary	FALSE	5445 LABRANCH STREET HOUSTON, TX 77004 (29.724382170000467, -95.38435746199968)
450801	CHRISTUS ST MICHAEL HEALTH SYSTEM	2600 ST MICHAEL DR	TEXARKANA	TX	75504	BOWIE	9036141000	Acute Care Hospitals	Voluntary non-profit - Private	TRUE	2600 ST MICHAEL DR TEXARKANA, TX 75504 (33.462223210000445, -94.07552269699966)
450803	DOCTORS HOSPITAL TIDWELL	510 W TIDWELL	HOUSTON	TX	77091	HARRIS	7136911111	Acute Care Hospitals	Physician	TRUE	510 W TIDWELL HOUSTON, TX 77091 (29.84724767500046, -95.40785133599968)
450804	TEXAS ORTHOPEDIC HOSPITAL	7401 SOUTH MAIN STREET	HOUSTON	TX	77030	HARRIS	7137998600	Acute Care Hospitals	Voluntary non-profit - Other	TRUE	7401 SOUTH MAIN STREET HOUSTON, TX 77030 (29.700561048000452, -95.40950831799967)
450808	NORTHWEST HILLS SURGICAL HOSPITAL	6818 AUSTIN CTR BLVD SUITE 100	AUSTIN	TX	78731	TRAVIS	5123461994	Acute Care Hospitals	Proprietary	TRUE	6818 AUSTIN CTR BLVD SUITE 100 AUSTIN, TX 78731 (30.350770631000444, -97.75120999099966)
450809	NORTH AUSTIN MEDICAL CENTER	12221 MOPAC EXPRESSWAY NORTH	AUSTIN	TX	78758	TRAVIS	5129011000	Acute Care Hospitals	Voluntary non-profit - Other	TRUE	12221 MOPAC EXPRESSWAY NORTH AUSTIN, TX 78758 (30.383591268000487, -97.70797782299968)
450820	METHODIST SUGAR LAND HOSPITAL	16655 SOUTHWEST FREEWAY	SUGAR LAND	TX	77479	FORT BEND	2812748000	Acute Care Hospitals	Voluntary non-profit - Church	TRUE	16655 SOUTHWEST FREEWAY SUGAR LAND, TX 77479 (29.591093927000486, -95.63091452299966)
450822	LAS COLINAS MEDICAL CENTER	6800 N MACARTHUR BLVD	IRVING	TX	75039	DALLAS	9729692000	Acute Care Hospitals	Voluntary non-profit - Private	TRUE	6800 N MACARTHUR BLVD IRVING, TX 75039 (32.90202973100048, -96.95863829399968)
450825	CORNERSTONE REGIONAL HOSPITAL	2302 CORNERSTONE BOULEVARD	EDINBURG	TX	78539	HIDALGO	9566184444	Acute Care Hospitals	Proprietary	TRUE	2302 CORNERSTONE BOULEVARD EDINBURG, TX 78539 (26.26313500800046, -98.19896135399966)
450827	KELL WEST REGIONAL HOSPITAL	5402 KELL WEST BOULEVARD	WICHITA FALLS	TX	76310	WICHITA	9406925888	Acute Care Hospitals	Proprietary	TRUE	5402 KELL WEST BOULEVARD WICHITA FALLS, TX 76310 (33.88757160200049, -98.52400247099968)
450828	CHRISTUS SPOHN HOSPITAL ALICE	2500 E MAIN STREET	ALICE	TX	78332	JIM WELLS	3616618016	Acute Care Hospitals	Voluntary non-profit - Private	TRUE	2500 E MAIN STREET ALICE, TX 78332 (27.764706858000466, -98.0447964169997)
450831	SURGERY SPECIALTY HOSPITALS OF AMERICA SE HOUSTON	4301 B VISTA	PASADENA	TX	77504	HARRIS	7133783000	Acute Care Hospitals	Proprietary	TRUE	4301 B VISTA PASADENA, TX 77504 (29.651423081000473, -95.18996892499968)
450832	CHRISTUS ST CATHERINE HOSPITAL	701 SOUTH FRY ROAD	KATY	TX	77450	HARRIS	2815995700	Acute Care Hospitals	Voluntary non-profit - Private	TRUE	701 SOUTH FRY ROAD KATY, TX 77450 (29.777793639000436, -95.71884382999968)
450833	ENNIS REGIONAL MEDICAL CENTER	2201 WEST LAMPASAS STREET	ENNIS	TX	75119	ELLIS	9728750900	Acute Care Hospitals	Proprietary	TRUE	2201 WEST LAMPASAS STREET ENNIS, TX 75119 (32.31334684900048, -96.63954909799969)
450834	PHYSICIANS CENTRE,THE	3131 UNIVERSITY DRIVE EAST	BRYAN	TX	77802	BRAZOS	9797313100	Acute Care Hospitals	Proprietary	TRUE	3131 UNIVERSITY DRIVE EAST BRYAN, TX 77802 (30.64949277800048, -96.29656942699967)
450840	TEXAS HEALTH PRESBYTERIAN HOSPITAL ALLEN	1105 CENTRAL EXPRESSWAY NORTH	ALLEN	TX	75013	COLLIN	9727476197	Acute Care Hospitals	Government - Federal	TRUE	1105 CENTRAL EXPRESSWAY NORTH ALLEN, TX 75013 (33.11581718600047, -96.67130645299966)
450844	METHODIST WILLOWBROOK HOSPITAL	18220 TOMBALL PARKWAY	HOUSTON	TX	77070	HARRIS	2814771000	Acute Care Hospitals	Voluntary non-profit - Church	TRUE	18220 TOMBALL PARKWAY HOUSTON, TX 77070 (29.963627357000462, -95.55016402199965)
450845	EL PASO SPECIALTY HOSPITAL	1755 CURIE SUITE A	EL PASO	TX	79902	EL PASO	9155443636	Acute Care Hospitals	Proprietary	TRUE	1755 CURIE SUITE A EL PASO, TX 79902 (31.779586254000435, -106.47705185699971)
450847	MEMORIAL HERMANN KATY HOSPITAL	23900 KATY FREEWAY	KATY	TX	77494	HARRIS	2813921111	Acute Care Hospitals	Voluntary non-profit - Private	TRUE	23900 KATY FREEWAY KATY, TX 77494 (29.78593933400049, -95.78579960799965)
450848	MEMORIAL HERMANN SUGAR LAND HOSPITAL	17500 W GRAND PARKWAY SOUTH	SUGAR LAND	TX	77479	FORT BEND	2814994800	Acute Care Hospitals	Voluntary non-profit - Private	TRUE	17500 W GRAND PARKWAY SOUTH SUGAR LAND, TX 77479 (29.563647539000442, -95.68809768599965)
450851	BAYLOR HEART AND VASCULAR HOSPITAL	621 NORTH HALL STREET	DALLAS	TX	75226	DALLAS	2148200670	Acute Care Hospitals	Proprietary	FALSE	621 NORTH HALL STREET DALLAS, TX 75226 (32.78789442900046, -96.78025528599966)
450853	BAYLOR MEDICAL CENTER AT FRISCO	5601 WARREN PARKWAY	FRISCO	TX	75034	COLLIN	2146182000	Acute Care Hospitals	Proprietary	TRUE	5601 WARREN PARKWAY FRISCO, TX 75034 (33.10668304800049, -96.8375703479997)
450855	HARLINGEN MEDICAL CENTER	5501 SOUTH EXPRESSWAY 77	HARLINGEN	TX	78550	CAMERON	9563651000	Acute Care Hospitals	Proprietary	TRUE	5501 SOUTH EXPRESSWAY 77 HARLINGEN, TX 78550 (26.156573139000443, -97.67591413599968)
450856	SOUTH TEXAS SPINE AND SURGICAL HOSPITAL	18600 NORTH HARDY OAK BLVD	SAN ANTONIO	TX	78258	BEXAR	2104040800	Acute Care Hospitals	Proprietary	TRUE	18600 NORTH HARDY OAK BLVD SAN ANTONIO, TX 78258 (29.61316277700047, -98.47844961199968)
450860	SUGAR LAND SURGICAL HOSPITAL LLP	16906 SOUTHWEST FREEWAY	SUGAR LAND	TX	77479	FORT BEND	2812431000	Acute Care Hospitals	Proprietary	FALSE	16906 SOUTHWEST FREEWAY SUGAR LAND, TX 77479 (29.589697732000445, -95.63723780699968)
450862	ST LUKE'S THE WOODLANDS HOSPITAL	17200 ST LUKE'S WAY	THE WOODLANDS	TX	77384	MONTGOMERY	9362664050	Acute Care Hospitals	Voluntary non-profit - Church	TRUE	17200 ST LUKE'S WAY THE WOODLANDS, TX 77384 (30.205405011000437, -95.46067400099969)
450864	TEXAS SPINE AND JOINT HOSPITAL	1814 ROSELAND BOULEVARD	TYLER	TX	75701	SMITH	9035253300	Acute Care Hospitals	Proprietary	TRUE	1814 ROSELAND BOULEVARD TYLER, TX 75701 (32.32936064900048, -95.29942853099965)
450865	SETON SOUTHWEST HOSPITAL	7900 FM 1826	AUSTIN	TX	78737	TRAVIS	5123249000	Acute Care Hospitals	Voluntary non-profit - Private	TRUE	7900 FM 1826 AUSTIN, TX 78737 (30.22675745200047, -97.8896762389997)
450867	SETON  NORTHWEST HOSPITAL	11113 RESEARCH BOULEVARD	AUSTIN	TX	78759	TRAVIS	5123246000	Acute Care Hospitals	Voluntary non-profit - Private	TRUE	11113 RESEARCH BOULEVARD AUSTIN, TX 78759 (30.406257609000477, -97.74484939399969)
450869	DOCTORS HOSPITAL AT RENAISSANCE	5501 SOUTH MCCOLL	EDINBURG	TX	78539	HIDALGO	9563628677	Acute Care Hospitals	Proprietary	TRUE	5501 SOUTH MCCOLL EDINBURG, TX 78539 (26.253822967000474, -98.2038909689997)
45086F	TEMPLE VA MEDICAL CENTER - VA CENTRAL TEXAS	1901 VETERANS MEMORIAL DRIVE	TEMPLE	TX	76504	BELL	2547784811	ACUTE CARE - VETERANS ADMINISTRATION	Government Federal	FALSE	1901 VETERANS MEMORIAL DRIVE TEMPLE, TX 76504 (31.077906702000462, -97.34924856699968)
450871	ARISE AUSTIN MEDICAL CENTER	3003 BEE CAVES ROAD	AUSTIN	TX	78746	TRAVIS	5123479888	Acute Care Hospitals	Physician	TRUE	3003 BEE CAVES ROAD AUSTIN, TX 78746 (30.271592738000436, -97.79583786499967)
450872	USMD HOSPITAL AT ARLINGTON L P	801 W INTERSTATE 20	ARLINGTON	TX	76017	TARRANT	8174723400	Acute Care Hospitals	Physician	TRUE	801 W INTERSTATE 20 ARLINGTON, TX 76017 (32.679048373000455, -97.11681723199968)
450874	BAYLOR SURGICAL HOSPITAL AT LAS COLINAS	400 WEST INTERSTATE 635 SUITE 101	IRVING	TX	75063	DALLAS	9728684000	Acute Care Hospitals	Proprietary	TRUE	400 WEST INTERSTATE 635 SUITE 101 IRVING, TX 75063 (32.91309975700045, -96.95187573199968)
450875	QUAIL CREEK SURGICAL HOSPITAL	6819 PLUM CREEK	AMARILLO	TX	79124	POTTER	8063546100	Acute Care Hospitals	Proprietary	TRUE	6819 PLUM CREEK AMARILLO, TX 79124 (35.20998798400046, -101.9131343729997)
450876	LUBBOCK HEART HOSPITAL LP	4810 NORTH LOOP 289	LUBBOCK	TX	79416	LUBBOCK	8066877777	Acute Care Hospitals	Government - Local	TRUE	4810 NORTH LOOP 289 LUBBOCK, TX 79416 (33.60307518700046, -101.91345596499968)
450877	FOUNDATION SURGICAL HOSPITAL OF EL PASO	1416 GEORGE DIETER	EL PASO	TX	79936	EL PASO	9155984240	Acute Care Hospitals	Physician	TRUE	1416 GEORGE DIETER EL PASO, TX 79936 (31.73446059300045, -106.3015581839997)
450880	BAYLOR SURGICAL HOSPITAL AT FORT WORTH	750 12TH AVENUE	FORT WORTH	TX	76104	TARRANT	8173345050	Acute Care Hospitals	Voluntary non-profit - Private	TRUE	750 12TH AVENUE FORT WORTH, TX 76104 (32.736816812000484, -97.34741874699967)
450883	BAYLOR MEDICAL CENTER AT TROPHY CLUB	2850  E STATE HIGHWAY 114	TROPHY CLUB	TX	76262	DENTON	8178374600	Acute Care Hospitals	Proprietary	TRUE	2850 E STATE HIGHWAY 114 TROPHY CLUB, TX 76262 (33.02661094600046, -97.2825014879997)
450884	EAST TEXAS MEDICAL CENTER - GILMER	712 NORTH WOOD	GILMER	TX	75644	UPSHUR	9038417100	Acute Care Hospitals	Voluntary non-profit - Private	TRUE	712 NORTH WOOD GILMER, TX 75644 (32.739562857000465, -94.9513642229997)
450885	CENTENNIAL MEDICAL CENTER	12505 LEBANON ROAD	FRISCO	TX	75035	COLLIN	9729633333	Acute Care Hospitals	Proprietary	TRUE	12505 LEBANON ROAD FRISCO, TX 75035 (33.11585290600044, -96.7709511759997)
450888	TEXAS HEALTH HARRIS METHODIST HOSPITAL SOUTHLAKE	1545 E SOUTHLAKE BLVD	SOUTHLAKE	TX	76092	TARRANT	8177488700	Acute Care Hospitals	Government - State	TRUE	1545 E SOUTHLAKE BLVD SOUTHLAKE, TX 76092 (32.94094344000047, -97.12898126699969)
450889	TEXAS INSTITUTE FOR SURGERY AT PRESBYTERIAN HOSPIT	7115 GREENVILLE AVENUE SUITE 100	DALLAS	TX	75231	DALLAS	2146475300	Acute Care Hospitals	Proprietary	TRUE	7115 GREENVILLE AVENUE SUITE 100 DALLAS, TX 75231 (32.87735361700044, -96.76128929199967)
450890	BAYLOR REGIONAL MEDICAL CENTER AT PLANO	4700 ALLIANCE BOULEVARD	PLANO	TX	75093	COLLIN	4698142000	Acute Care Hospitals	Voluntary non-profit - Other	TRUE	4700 ALLIANCE BOULEVARD PLANO, TX 75093 (33.01433342200045, -96.79096054899969)
450891	TEXAS HEALTH CENTER FOR DIAGNOSTICS & SURGERY PLAN	6020 W PARKER ROAD	PLANO	TX	75093	COLLIN	9724032700	Acute Care Hospitals	Proprietary	TRUE	6020 W PARKER ROAD PLANO, TX 75093 (33.04508321400044, -96.83161074699967)
450893	THE HEART HOSPITAL BAYLOR DENTON	2801 SOUTH MAYHILL ROAD	DENTON	TX	76208	DENTON	9402200600	Acute Care Hospitals	Physician	TRUE	2801 SOUTH MAYHILL ROAD DENTON, TX 76208 (33.17643757900049, -97.08818818699967)
450894	PINE CREEK MEDICAL CENTER LLP	9032 HARRY HINES BLVD	DALLAS	TX	75235	DALLAS	2142312273	Acute Care Hospitals	Physician	TRUE	9032 HARRY HINES BLVD DALLAS, TX 75235 (32.840363066000464, -96.86900113899969)
45090F	SAN ANTONIO VA MEDICAL CENTER - VA SOUTH TEXAS	7400 MERTON MINTER BLVD.	SAN ANTONIO	TX	78229	BEXAR	2106175300	ACUTE CARE - VETERANS ADMINISTRATION	Government Federal	FALSE	7400 MERTON MINTER BLVD. SAN ANTONIO, TX 78229 (29.508417884000437, -98.5808280979997)
451301	REAGAN MEMORIAL HOSPITAL	805 NORTH MAIN	BIG LAKE	TX	76932	REAGAN	3258442561	Critical Access Hospitals	Government - Hospital District or Authority	TRUE	805 NORTH MAIN BIG LAKE, TX 76932 (31.19758572000046, -101.46171618399967)
451302	GOOD SHEPHARD MEDICAL CENTER-LINDEN	404 NORTH KAUFMAN STREET	LINDEN	TX	75563	CASS	9037565561	Critical Access Hospitals	Voluntary non-profit - Private	TRUE	404 NORTH KAUFMAN STREET LINDEN, TX 75563 (33.01370452700047, -94.36453441099968)
451303	LIMESTONE MEDICAL CENTER	701 MCCLINTIC DRIVE	GROESBECK	TX	76642	LIMESTONE	2547293281	Critical Access Hospitals	Government - Hospital District or Authority	TRUE	701 MCCLINTIC DRIVE GROESBECK, TX 76642 (31.531657427000482, -96.52981217599967)
451305	BURLESON ST JOSEPH HEALTH CENTER	1101 WOODSON DRIVE	CALDWELL	TX	77836	BURLESON	9795673245	Critical Access Hospitals	Voluntary non-profit - Church	TRUE	1101 WOODSON DRIVE CALDWELL, TX 77836 (30.520691200000442, -96.71727243899966)
451308	YOAKUM COUNTY HOSPITAL	412 MUSTANG AVENUE	DENVER CITY	TX	79323	YOAKUM	8065922121	Critical Access Hospitals	Voluntary non-profit - Other	TRUE	412 MUSTANG AVENUE DENVER CITY, TX 79323 (32.96808112600047, -102.83636580599966)
451309	MCCAMEY HOSPITAL	2500 HWY 305 SOUTH	MCCAMEY	TX	79752	UPTON	4326528626	Critical Access Hospitals	Government - Hospital District or Authority	TRUE	2500 HWY 305 SOUTH MCCAMEY, TX 79752 (31.100621783000463, -102.2022965809997)
451310	BALLINGER MEMORIAL HOSPITAL	608 AVENUE B	BALLINGER	TX	76821	RUNNELS	3253652531	Critical Access Hospitals	Government - Hospital District or Authority	TRUE	608 AVENUE B BALLINGER, TX 76821 (31.749648575000435, -99.96244035099966)
451311	SWEENY COMMUNITY HOSPITAL	305 NORTH MCKINNEY	SWEENY	TX	77480	BRAZORIA	9795483311	Critical Access Hospitals	Government - Hospital District or Authority	TRUE	305 NORTH MCKINNEY SWEENY, TX 77480 (29.047889039000438, -95.69073997899966)
451313	FISHER COUNTY HOSPITAL DISTRICT	774 STATE HIGHWAY 70 N	ROTAN	TX	79546	FISHER	3257352256	Critical Access Hospitals	Government - Hospital District or Authority	TRUE	774 STATE HIGHWAY 70 N ROTAN, TX 79546 (32.815764525000475, -100.41248166999969)
451315	NORTH RUNNELS HOSPITAL	7821 EAST HIGHWAY 153	WINTERS	TX	79567	RUNNELS	3257544553	Critical Access Hospitals	Government - Hospital District or Authority	TRUE	7821 EAST HIGHWAY 153 WINTERS, TX 79567 (31.963974048000466, -99.9655557809997)
451316	MADISON ST JOSEPH HEALTH CENTER	100 WEST CROSS STREET	MADISONVILLE	TX	77864	MADISON	9363482631	Critical Access Hospitals	Voluntary non-profit - Church	TRUE	100 WEST CROSS STREET MADISONVILLE, TX 77864 (30.941998726000463, -95.91001703399968)
451319	MOTHER FRANCES HOSPITAL JACKSONVILLE	2026 S JACKSON STREET	JACKSONVILLE	TX	75766	CHEROKEE	9035414500	Critical Access Hospitals	Voluntary non-profit - Private	TRUE	2026 S JACKSON STREET JACKSONVILLE, TX 75766 (31.93944552600044, -95.2510389149997)
